/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027475566429.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_171702747568955.jpg,1.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027475781569.jpg,1.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027475866273.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027475945738.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027476049538.jpg,1.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027476142564.jpg,1.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027476228296.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027476304731.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027476379792.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027476459889.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_171702747653372.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027476607697.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027476687263.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027476764861.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027476849255.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027476929204.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027477012711.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027477100361.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027477175795.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027477252336.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027477338168.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027477422389.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027477499456.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027477572378.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027477653741.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027477738176.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027477819135.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027477892383.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027477965359.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_171702747804708.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027478128191.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027478204663.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027478279147.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027478352245.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_17170274784401.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027478517251.jpg,-1.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027478593098.jpg,-1.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027478669313.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027478748895.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027478824261.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027478906565.jpg,-1.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027478984781.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027479058685.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027479146276.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027479224119.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027479310633.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027479392278.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027479470073.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027479548297.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027479622057.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027479696274.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_17170274797748.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027479848626.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_171702747993646.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027480011682.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027480088885.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_171702748016712.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027480252507.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027480328589.jpg,-1.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027480404566.jpg,-1.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027480479269.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027480569208.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027480656154.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027480751031.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027480828855.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_171702748090853.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027480989417.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027481067324.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027481142473.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027481224994.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027481299337.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027481375952.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027481452858.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027481546632.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027481630062.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027481709738.jpg,-1.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027481789983.jpg,-1.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027481872522.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027481951289.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027482043461.jpg,-1.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027482123392.jpg,-1.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027482200084.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027482276497.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027482351328.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027482423358.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027482497785.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027482581088.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027482662338.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027482750776.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027482826552.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_171702748290901.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027482983736.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027483066952.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027483140932.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027483217.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027483298088.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027483379642.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027483458399.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027483538654.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027483616621.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027483693244.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027483771801.jpg,0.0
/home/pi/Desktop/data/DataCollected/IMG10/Image_1717027483855293.jpg,0.0
